frequency_hz,vout_real_v,vout_imag_v
158.4893192,-1209.568189,-94.88365224
160.3245391,-1209.67425,-93.80108461
162.1810097,-1209.777903,-92.73076202
164.0589773,-1209.879203,-91.67254899
165.9586907,-1209.978203,-90.62631139
167.8804018,-1210.074954,-89.59191652
169.8243652,-1210.169509,-88.569233
171.7908387,-1210.261916,-87.55813084
173.7800829,-1210.352225,-86.55848139
175.7923614,-1210.440483,-85.57015733
177.827941,-1210.526736,-84.59303267
179.8870915,-1210.61103,-83.62698273
181.9700859,-1210.693409,-82.67188413
184.0772001,-1210.773917,-81.72761481
186.2087137,-1210.852596,-80.79405397
188.3649089,-1210.929487,-79.87108207
190.5460718,-1211.004632,-78.95858086
192.7524913,-1211.078069,-78.05643333
194.98446,-1211.149838,-77.16452368
197.2422736,-1211.219976,-76.28273739
199.5262315,-1211.28852,-75.41096112
201.8366364,-1211.355506,-74.54908275
204.1737945,-1211.420971,-73.69699134
206.5380156,-1211.484947,-72.85457717
208.9296131,-1211.54747,-72.02173165
211.348904,-1211.608572,-71.19834739
213.796209,-1211.668285,-70.38431813
216.2718524,-1211.72664,-69.57953877
218.7761624,-1211.78367,-68.78390533
221.309471,-1211.839403,-67.99731494
223.8721139,-1211.893869,-67.21966587
226.4644308,-1211.947097,-66.45085746
229.0867653,-1211.999115,-65.69079016
231.739465,-1212.04995,-64.9393655
234.4228815,-1212.09963,-64.19648606
237.1373706,-1212.14818,-63.46205549
239.8832919,-1212.195627,-62.73597849
242.6610095,-1212.241994,-62.01816079
245.4708916,-1212.287308,-61.30850916
248.3133105,-1212.331591,-60.60693137
251.1886432,-1212.374867,-59.91333623
254.0972706,-1212.41716,-59.2276335
257.0395783,-1212.45849,-58.54973397
260.0159563,-1212.498881,-57.87954939
263.0267992,-1212.538353,-57.21699248
266.072506,-1212.576928,-56.56197691
269.1534804,-1212.614625,-55.91441732
272.2701308,-1212.651465,-55.27422926
275.4228703,-1212.687468,-54.64132924
278.6121169,-1212.722651,-54.01563467
281.8382931,-1212.757035,-53.39706388
285.1018268,-1212.790636,-52.78553609
288.4031503,-1212.823473,-52.18097144
291.7427014,-1212.855563,-51.58329091
295.1209227,-1212.886924,-50.99241638
298.5382619,-1212.917571,-50.40827061
301.995172,-1212.947521,-49.83077719
305.4921113,-1212.97679,-49.25986056
309.0295433,-1213.005393,-48.695446
312.6079367,-1213.033345,-48.13745963
316.227766,-1213.060662,-47.58582839
319.889511,-1213.087357,-47.04048001
323.5936569,-1213.113445,-46.50134305
327.3406949,-1213.138939,-45.96834684
331.1311215,-1213.163854,-45.44142153
334.9654392,-1213.188201,-44.92049801
338.8441561,-1213.211995,-44.40550798
